name,count
beach,142.88470724
coney island,45.0650126177
coney,44.7394435722
очень,29.602584954
island,27.6897630388
все,26.9388766129
boardwalk,24.7719287119
russian,22.1097345697
квартира,21.3286221632
не,18.5399789613
до,18.1705246591
на,17.3519354448
ocean,16.0378366223
view,15.6158783351
метро,14.5672269219
мы,13.9059370665
building,12.1341611845
wife,12.0353935118
рядом,11.5540457133
для,10.8825673554
понравилось,10.8671325077
russia,10.6858659897
необходимое,10.6073915493
есть,10.2702628563
apartment nice,9.96824996185
за,9.96187281892
чистая,9.84180567601
что,9.81530615968
minutes walk,9.70732894758
всем,9.67172899808
nice clean,9.63001020229
нам,9.58938601364
очень понравилось,9.57875980662
eat,9.53251129863
нью,9.12871921236
все необходимое,9.09204989942
apartment room,8.89629440091
это,8.58839288972
можно,8.58824204348
магазинов,8.56237708161
квартире,8.21947372598
man,8.00478230219
минутах,7.98229983885
хозяин,7.9511375949
от,7.88728019813
описанию,7.81293424912
был,7.73195244453
полностью,7.73195244453
спасибо,7.64336086812
находится,7.50220579063
wife accommodating,7.22325774033
