name,count
hills,43.9553266443
queens,21.9351071516
shopping,11.1473957643
shops,10.9411938882
building,10.4392065981
studio,9.70731156836
attic,9.43455341066
lirr,8.73064278359
20,7.61081077392
open,7.28114898579
15,6.90598169213
living room,6.8475794229
park,6.76684784647
airport,6.50557474435
used,6.4399168087
booking,6.25737668552
husband,6.16114976825
responsive,6.08533911807
unit,5.96601491277
floor,5.82304911611
friend,5.79556106483
express,5.75618263679
trains,5.75006525394
three,5.40468132428
ar,5.40293162911
cats,5.37324065002
blocks away,5.34642725342
old,5.32274297265
flat,5.31877018269
safe neighborhood,5.26404799982
worked,5.15689450491
phone,5.10442125071
bed comfortable,5.00158319087
several,4.95439811747
feel like,4.95118131034
room clean,4.92622690511
sa,4.86120913171
blvd,4.84069778286
driveway,4.79387482757
gracious,4.75544199178
bars,4.75270797049
apt,4.71743581184
jacuzzi,4.70372692233
description,4.68357586087
jfk,4.64023382104
toilet,4.62250002573
advertised,4.55020103374
tennis,4.53592376169
us open,4.51952225286
pictured,4.51935622614
20 minutes,4.47352573092
