name,count
island,153.876139168
bronx,47.4936803579
beach,39.7937667781
seafood,26.2028494411
new city,17.933903404
cottage,17.0994183724
knowledge,16.8435364629
dog,14.0792754938
attic,13.5629988968
garden,13.3398738637
shops,12.8948859915
och,12.7188920921
truly,11.9636394476
getaway,11.3696476509
husband,11.3667319801
charming,11.1179058962
view,11.1179058962
feels,11.0590872027
wonderful hosts,10.5594566203
history,10.3357400265
spot,10.1234302084
community,10.0919606269
stay city,9.94844169453
feels like,9.92162454085
city city,9.77109621283
borough,9.67454922351
views,9.14177385193
relaxing,9.08629421135
weekend,9.06465460059
could not,8.92722876335
property,8.75424437063
diner,8.52723573817
mit,8.25793833635
tranquil,8.23792730614
wife,8.14030124565
fun,8.09874416673
via,7.89513802157
cool,7.89513802157
block,7.85522677975
long island,7.83976127906
along,7.74136104187
sehr,7.74136104187
island place,7.32832215962
different,7.196246921
accommodations,7.12276358995
real,7.05028691157
sound,6.97495021433
tour,6.96341917314
lobster,6.94953551009
opportunity,6.92578494564
book,6.87332343228
